masked_dep_acct_num,masked_bank_num,masked_account_type,masked_id,masked_product_code,bucket_days_since_open,number_of_owners,total_deposit_amount,item_amt,deposit_dt,channel,relationship_balance,oao_flg,onus_ind,treasury_check_ind,heloc_ind,rdis,max_deposit_amount30d,total_deposit_item_count,prevtran1,prevtran2,prevtran3,prevtran4,prevtran5,prevtran6,prevtran7,prevtran8,prevtran9,prevtran10,prevtrandate1,prevtrandate2,prevtrandate3,prevtrandate4,prevtrandate5,prevtrandate6,prevtrandate7,prevtrandate8,prevtrandate9,prevtrandate10,drawee_sum,drawee_cnt,drawee_avg,drawee_max,drawee_min,RDI_DT,RETURN_REASON,return_target,over_draft_amount,month_num
4859,0,0,19801,1,5000+,2,343.8,343.8,2024-07-30,TELLER,13638,N,F,N,N,,1635.01,1,473.82,597.7,224.62,270.43,482.62,266.42,424.25,1188.87,381.8,774.09,14.0,20.0,21.0,30.0,47.0,77.0,99.0,135.0,160.0,165.0,2076.38,2.0,1038.19,1398.65,770.63,2024-08-19,6.0,1,0,7
14765,0,1,14678,1,2000-5000,1,863.63,863.63,2024-02-15,TELLER,65255,N,F,N,N,,863.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
23508,0,0,23580,2,2000-5000,0,8730.97,7886.99,2024-10-29,TELLER,3215,N,F,N,N,,7886.99,1,2035.87,2229.68,1500.96,2193.16,1923.76,4143.67,3554.31,4306.81,6484.53,21183.52,7.0,10.0,13.0,22.0,36.0,83.0,98.0,108.0,133.0,144.0,,,,,,,,0,0,10
22022,0,0,26714,1,2000-5000,2,875.89,875.89,2024-03-28,TELLER,-99999999,N,F,N,N,0.0,875.89,2,601.33,191.43,1590.76,309.66,681.63,5286.44,1265.46,117.69,6446.56,100.0,7.0,27.0,29.0,38.0,59.0,73.0,76.0,84.0,105.0,139.0,1303.74,3.0,434.58,481.53,392.21,2024-04-04,1.0,1,0,3
1220,0,0,20416,1,2000-5000,1,655.44,655.44,2024-10-04,TELLER,93389,N,F,N,N,,1842.48,1,328.83,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,0,0,10
9185,0,0,22440,0,5000+,1,8271.34,6875.22,2024-09-18,TELLER,13249,N,F,N,N,,6875.22,3,1131.08,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0,0,9
6585,0,0,12909,0,1000-2000,1,725.66,725.66,2024-07-04,TELLER,4654,N,F,N,N,,725.66,1,301.57,1909.11,552.17,3370.04,100.0,173.98,2421.8,675.1,1225.21,205.11,0.0,6.0,7.0,37.0,50.0,52.0,70.0,93.0,121.0,124.0,650.79,1.0,650.79,650.79,650.79,,,0,0,7
2470,0,1,24840,4,5000+,3,2751.45,2751.45,2024-03-01,TELLER,313,N,F,N,N,0.0,6675.61,1,734.49,4112.58,1564.12,601.06,4335.87,2890.9,190.68,1134.92,663.98,567.24,28.0,41.0,51.0,70.0,71.0,102.0,104.0,111.0,128.0,149.0,,,,,,2024-03-22,1.0,1,0,3
13116,0,0,31042,1,2000-5000,1,4074.59,3921.33,2024-08-01,TELLER,643,N,F,N,N,,3921.33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
23051,0,0,8739,0,0-1000,1,429.45,429.45,2024-04-03,TELLER,28699,N,T,N,N,,4255.63,1,997.73,229.41,100.0,838.2,327.0,302.62,373.12,804.59,,,3.0,15.0,20.0,34.0,36.0,37.0,43.0,45.0,,,,,,,,2024-04-21,1.0,1,0,4
13761,0,0,10503,0,1000-2000,1,1216.64,1171.46,2024-10-16,TELLER,31697,N,F,N,N,,1171.46,3,,,,,,,,,,,,,,,,,,,,,838.56,1.0,838.56,838.56,838.56,2024-10-21,2.0,1,0,10
23778,0,0,25515,0,2000-5000,1,842.41,644.43,2024-07-24,TELLER,51352,N,F,N,N,,644.43,1,494.01,369.01,938.83,1004.19,8143.25,298.1,403.85,2120.91,702.87,,28.0,48.0,56.0,60.0,74.0,83.0,94.0,105.0,119.0,,,,,,,,,0,0,7
23493,0,0,26596,2,5000+,1,184.67,184.67,2024-06-19,TELLER,20454,N,T,N,N,,2112.42,3,127.65,437.24,418.3,100.0,484.55,263.32,,,,,0.0,38.0,95.0,100.0,114.0,119.0,,,,,,,,,,,,0,0,6
10714,1,1,26458,4,5000+,2,194.17,194.17,2024-09-09,TELLER,37966,N,F,N,N,8.0,1390.41,1,718.58,191.48,171.42,491.97,285.71,457.35,825.04,110.46,100.0,332.9,0.0,21.0,22.0,31.0,40.0,52.0,71.0,72.0,77.0,84.0,1827.32,2.0,913.66,913.66,913.66,,,0,0,9
17474,6,0,22740,4,2000-5000,2,5053.36,4708.79,2024-11-29,TELLER,126208,N,T,N,N,,4708.79,1,1751.72,2947.12,3223.82,307.79,,,,,,,21.0,23.0,39.0,48.0,,,,,,,,,,,,,,0,0,11
16253,0,0,7840,1,2000-5000,1,1524.89,1524.89,2024-07-20,TELLER,5882,N,F,N,N,,1524.89,3,3260.03,1367.03,1641.4,3691.74,4454.66,1210.19,3513.13,3861.58,23153.98,599.85,0.0,5.0,12.0,26.0,47.0,49.0,50.0,65.0,66.0,74.0,10711.54,2.0,5355.77,6573.13,4363.87,,,0,0,7
16053,0,0,30746,1,0-1000,2,1557.86,1392.7,2024-11-04,TELLER,14921,N,T,N,N,1.0,1612.62,1,854.97,903.19,1201.28,9317.6,991.06,1946.09,1507.03,364.38,3186.47,3406.69,3.0,29.0,37.0,40.0,68.0,74.0,84.0,109.0,120.0,136.0,,,,,,2024-11-05,1.0,1,0,11
24111,0,0,12969,0,0-1000,0,1094.62,620.54,2024-02-16,TELLER,3974,N,F,N,N,,2413.31,1,637.84,789.89,2714.02,522.42,998.02,339.96,7443.92,9020.13,,,3.0,54.0,68.0,70.0,77.0,87.0,92.0,144.0,,,,,,,,,,0,0,2
4700,3,0,26559,1,1000-2000,2,206.65,206.65,2024-07-19,TELLER,38010,N,F,N,N,,292.69,1,499.2,251.23,432.74,341.29,606.02,1713.35,374.48,1263.94,310.54,222.38,2.0,26.0,29.0,42.0,67.0,74.0,88.0,102.0,118.0,136.0,,,,,,,,0,0,7
21142,1,0,30143,1,5000+,2,10494.78,8331.0,2024-04-07,TELLER,22742,N,F,N,N,,8331.0,1,2708.89,7064.34,534.97,34623.75,1687.68,4895.55,,,,,14.0,29.0,45.0,59.0,89.0,90.0,,,,,1673.44,2.0,836.72,836.72,836.72,,,0,0,4
5395,0,0,25836,1,0-1000,0,260.83,260.83,2024-10-20,TELLER,5293,N,F,N,N,,2216.57,1,164.14,190.37,204.99,179.23,100.0,215.41,142.06,,,,2.0,28.0,44.0,50.0,67.0,72.0,85.0,,,,,,,,,2024-10-28,16.0,1,0,10
16125,0,0,15019,4,5000+,2,1161.5,1161.5,2024-05-30,TELLER,4053,N,F,N,N,,3810.78,1,1432.4,777.12,639.86,3150.97,,,,,,,0.0,11.0,22.0,27.0,,,,,,,,,,,,,,0,0,5
10323,0,3,3849,5,0-1000,2,1178.34,295.16,2024-07-12,TELLER,74881,N,T,N,N,1.0,591.84,2,573.67,7527.1,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,2024-07-20,10.0,1,2,7
5765,0,0,3430,12,5000+,1,391.02,391.02,2024-10-18,TELLER,9459,N,F,N,N,,1924.91,1,1076.77,1020.44,496.96,148.94,477.96,437.39,679.71,100.0,496.16,290.42,7.0,14.0,27.0,56.0,68.0,71.0,83.0,90.0,91.0,96.0,,,,,,,,0,0,10
24664,0,0,301,1,1000-2000,2,368.24,368.24,2024-11-14,TELLER,17786,N,F,N,N,2.0,1060.87,3,1069.3,142.13,130.46,169.5,100.0,111.89,100.0,,,,3.0,8.0,19.0,54.0,72.0,78.0,82.0,,,,1933.52,1.0,1933.52,1933.52,1933.52,,,0,0,11
5798,0,0,9397,8,2000-5000,1,933.32,718.69,2024-04-01,TELLER,12485,N,F,N,N,0.0,2877.22,4,928.76,183.65,1957.01,1545.79,278.33,4861.53,321.72,132.77,222.6,,1.0,30.0,32.0,42.0,50.0,56.0,61.0,69.0,80.0,,462.28,2.0,231.14,450.33,118.64,2024-04-29,1.0,1,0,4
17108,0,0,8431,1,5000+,2,1249.3,1249.3,2024-04-15,TELLER,23854,N,F,N,N,1.0,1249.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29,1.0,1,0,4
18332,0,0,23688,1,5000+,2,1765.8,1765.8,2024-08-24,TELLER,10968,N,F,N,N,,1765.8,1,,,,,,,,,,,,,,,,,,,,,12985.95,3.0,4328.65,5745.97,3260.93,,,0,0,8
8027,0,0,7509,4,5000+,1,695.98,116.17,2024-11-10,TELLER,8507,N,F,N,N,,1985.42,1,216.13,1037.5,479.52,252.36,155.09,153.78,717.5,100.0,372.94,588.83,28.0,37.0,61.0,73.0,77.0,89.0,91.0,103.0,120.0,136.0,643.18,2.0,321.59,413.55,250.08,2024-11-12,1.0,1,2,11
1058,0,0,29782,1,5000+,1,583.73,119.39,2024-05-10,TELLER,3135,N,F,N,N,,1104.94,1,115.21,100.0,453.48,117.72,100.0,464.53,422.12,100.0,100.0,353.54,28.0,36.0,55.0,60.0,84.0,91.0,93.0,100.0,119.0,123.0,525.58,1.0,525.58,525.58,525.58,,,0,0,5
6015,0,0,22822,0,5000+,1,392.46,392.46,2024-06-14,TELLER,10139,N,T,N,N,,1648.66,3,485.84,100.0,100.0,7690.52,100.0,,,,,,7.0,10.0,31.0,41.0,64.0,,,,,,,,,,,,,0,0,6
19788,6,0,21456,1,0-1000,1,633.17,633.17,2024-04-05,TELLER,12414,N,T,N,N,,633.17,1,,,,,,,,,,,,,,,,,,,,,205.76,1.0,205.76,205.76,205.76,2024-04-17,6.0,1,0,4
7898,0,2,27759,1,0-1000,3,263.78,263.78,2024-11-06,TELLER,6222,N,F,N,N,,7550.08,2,,,,,,,,,,,,,,,,,,,,,1029.2,1.0,1029.2,1029.2,1029.2,,,0,0,11
3885,0,2,30626,1,5000+,1,983.12,983.12,2024-10-21,TELLER,25800,N,F,N,N,,1604.61,2,748.84,1069.37,152.84,4627.77,5001.04,2457.11,372.46,12042.15,528.38,2644.2,0.0,4.0,11.0,13.0,23.0,33.0,34.0,36.0,41.0,70.0,,,,,,,,0,0,10
19660,0,1,18168,5,5000+,1,586.33,586.33,2024-08-08,TELLER,7516,N,F,N,N,,586.33,10,2309.35,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,8
8039,0,0,8899,1,5000+,2,355.81,251.04,2024-03-25,TELLER,26,N,T,N,N,,1387.0,2,277.29,216.98,175.56,1746.59,468.78,148.72,604.48,100.0,241.45,100.0,28.0,30.0,43.0,71.0,84.0,103.0,108.0,110.0,164.0,186.0,,,,,,,,0,0,3
17377,0,0,12738,1,5000+,1,1950.22,1950.22,2024-08-14,TELLER,21156,N,F,N,N,0.0,1950.22,1,153.92,3208.67,2288.63,254.48,2105.83,2900.52,291.71,5642.2,3264.68,651.53,7.0,14.0,17.0,28.0,48.0,50.0,68.0,73.0,100.0,106.0,,,,,,2024-08-16,1.0,1,0,8
14749,0,0,4575,1,2000-5000,1,1185.48,1185.48,2024-08-01,TELLER,26549,N,F,N,N,,1185.48,1,1023.03,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,1,8
8381,0,0,6956,6,2000-5000,2,993.21,993.21,2024-06-10,TELLER,33873,N,F,N,N,,1129.8,1,423.14,588.38,167.54,,,,,,,,7.0,9.0,37.0,,,,,,,,,,,,,,,0,0,6
5715,0,0,5213,1,5000+,2,1424.42,454.54,2024-04-07,TELLER,116426,N,F,N,N,,496.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-11,10.0,1,0,4
6701,0,0,19238,2,2000-5000,1,298.01,298.01,2024-11-25,TELLER,88770,N,F,N,N,,358.93,1,387.16,111.82,,,,,,,,,21.0,52.0,,,,,,,,,,,,,,,,0,0,11
17078,0,2,31195,1,0-1000,0,2983.62,2631.47,2024-08-02,TELLER,23826,N,T,N,N,2.0,2631.47,1,4633.56,1173.09,17451.21,,,,,,,,0.0,3.0,20.0,,,,,,,,,,,,,2024-08-10,6.0,1,0,8
19574,0,0,26475,1,5000+,0,899.68,734.4,2024-07-10,TELLER,36975,N,F,N,N,0.0,734.4,1,716.44,114.54,100.0,2937.76,703.17,2133.43,100.0,2032.58,135.06,,0.0,30.0,37.0,50.0,70.0,89.0,92.0,94.0,95.0,,,,,,,,,0,0,7
22345,0,2,5108,0,5000+,2,978.83,158.12,2024-04-11,TELLER,21152,N,F,N,N,,1634.32,1,224.53,,,,,,,,,,2.0,,,,,,,,,,2801.99,1.0,2801.99,2801.99,2801.99,,,0,0,4
4138,6,1,21479,0,5000+,1,1744.42,1744.42,2024-10-02,TELLER,7547,N,F,N,N,,2955.3,2,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,10
24065,0,0,11070,1,5000+,2,8521.42,8521.42,2024-11-20,TELLER,442,N,F,N,N,,8521.42,1,483.95,2386.98,1223.87,4861.43,2940.14,1426.94,2627.16,1329.77,1701.78,2118.55,7.0,24.0,48.0,53.0,61.0,67.0,81.0,83.0,98.0,122.0,,,,,,,,0,0,11
1480,0,0,15413,0,5000+,1,274.69,274.69,2024-10-30,TELLER,155,N,F,N,N,,602.47,1,395.73,1005.98,204.85,895.04,111.77,428.36,336.85,151.57,301.08,,14.0,35.0,36.0,68.0,77.0,79.0,91.0,102.0,125.0,,887.16,3.0,295.72,295.72,295.72,2024-11-13,9.0,1,0,10
4400,0,0,12735,1,1000-2000,2,1417.66,738.63,2024-11-02,TELLER,1709,N,F,N,N,,738.63,1,315.58,172.16,534.65,2220.39,620.2,5071.93,1210.37,1090.56,4077.38,434.82,21.0,28.0,51.0,65.0,77.0,81.0,95.0,107.0,111.0,122.0,453.18,2.0,226.59,227.48,225.71,,,0,1,11
4616,6,0,30092,0,5000+,2,1054.31,610.65,2024-05-13,TELLER,109085,N,F,N,N,1.0,610.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
23436,0,0,8455,1,5000+,1,1614.41,1614.41,2024-04-16,TELLER,12581,N,F,N,N,,1614.41,1,7536.53,,,,,,,,,,0.0,,,,,,,,,,,,,,,2024-04-19,1.0,1,0,4
21617,0,0,4259,1,0-1000,2,1144.72,675.09,2024-10-20,TELLER,7888,N,F,N,N,,675.09,1,156.06,175.81,1648.95,340.0,100.0,247.34,648.75,12929.41,332.23,368.17,4.0,7.0,27.0,42.0,50.0,72.0,74.0,78.0,92.0,138.0,3467.64,6.0,577.94,577.94,577.94,,,0,0,10
17837,0,0,31162,1,1000-2000,2,356.94,356.94,2024-04-08,TELLER,11222,N,T,N,N,,356.94,1,1229.22,495.34,348.04,100.0,100.0,100.0,691.05,100.0,145.38,144.85,2.0,3.0,13.0,74.0,76.0,83.0,96.0,97.0,103.0,150.0,8097.03,1.0,8097.03,8097.03,8097.03,,,0,0,4
11922,0,0,675,1,5000+,1,1589.88,1589.88,2024-03-25,TELLER,16270,N,F,N,N,0.0,1589.88,1,3285.38,724.55,100.0,138.23,1983.58,,,,,,21.0,24.0,34.0,42.0,66.0,,,,,,,,,,,,,0,0,3
9436,0,2,12084,4,5000+,2,4193.98,4193.98,2024-06-15,TELLER,54501,N,F,N,N,0.0,5306.24,5,1646.72,2048.65,845.44,3752.84,3422.3,2404.09,5419.57,368.72,4727.81,3284.9,2.0,13.0,37.0,39.0,43.0,63.0,70.0,73.0,77.0,87.0,,,,,,,,0,0,6
4920,6,0,1456,1,2000-5000,1,3655.83,3524.03,2024-11-15,TELLER,16225,N,T,N,N,,3524.03,1,2437.6,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,0,0,11
19061,1,0,19754,0,5000+,1,3478.36,3478.36,2024-10-31,TELLER,12852,N,F,N,N,,3478.36,1,564.05,,,,,,,,,,0.0,,,,,,,,,,1965.34,2.0,982.67,1475.43,654.48,,,0,0,10
15787,0,2,19868,18,5000+,0,812.61,558.38,2024-05-22,TELLER,24937,N,F,N,N,,2923.91,2,482.8,246.79,140.28,518.45,,,,,,,4.0,16.0,22.0,25.0,,,,,,,,,,,,,,0,0,5
8040,0,0,12166,2,5000+,0,3089.44,2018.18,2024-07-24,TELLER,1028,N,F,N,N,,2018.18,1,1155.15,5994.31,,,,,,,,,0.0,39.0,,,,,,,,,3405.3,3.0,1135.1,1788.6,720.37,,,0,0,7
5654,0,0,16940,12,0-1000,2,1901.84,1901.84,2024-05-12,TELLER,2771,N,F,N,N,,1901.84,4,892.12,16188.01,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,,0,0,5
9506,0,0,2097,4,0-1000,1,3054.07,2854.82,2024-08-19,TELLER,12975,N,F,N,N,,2854.82,1,2033.83,3542.24,31039.77,1626.45,178.51,1662.51,438.59,541.04,24861.11,867.99,3.0,20.0,22.0,62.0,65.0,77.0,93.0,102.0,122.0,127.0,,,,,,,,0,0,8
21151,0,0,18089,1,1000-2000,2,879.79,834.86,2024-05-29,TELLER,68118,N,F,N,N,,834.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
5718,0,0,3219,4,0-1000,2,109.41,109.41,2024-07-03,TELLER,1906,N,F,N,N,2.0,195.08,1,100.0,100.0,813.05,133.87,100.0,389.49,277.03,,,,21.0,54.0,76.0,81.0,93.0,110.0,118.0,,,,1013.84,1.0,1013.84,1013.84,1013.84,2024-07-06,6.0,1,0,7
15032,0,4,3052,5,2000-5000,1,358.76,189.72,2024-11-07,TELLER,2384,N,F,N,N,1.0,886.0,1,100.0,750.5,1021.82,100.0,,,,,,,0.0,15.0,31.0,65.0,,,,,,,,,,,,2024-11-11,10.0,1,0,11
23645,3,1,9338,1,2000-5000,1,1396.13,379.65,2024-10-31,TELLER,4677,N,F,N,N,4.0,379.65,2,438.24,100.0,100.0,,,,,,,,7.0,17.0,86.0,,,,,,,,,,,,,,,0,0,10
22639,0,0,23947,1,2000-5000,1,775.5,349.53,2024-06-14,TELLER,27591,N,F,N,N,,606.25,3,379.03,206.13,139.45,270.26,439.69,100.0,287.25,130.62,145.29,208.98,4.0,25.0,28.0,54.0,58.0,62.0,65.0,70.0,89.0,94.0,447.58,2.0,223.79,225.1,222.49,2024-06-29,10.0,1,0,6
7833,1,0,22615,7,5000+,2,2825.07,1699.64,2024-06-21,TELLER,12593,N,F,N,N,,2741.02,1,12446.0,2439.42,1865.75,539.46,808.02,638.91,913.41,1153.73,2208.2,317.64,7.0,22.0,30.0,41.0,48.0,74.0,81.0,99.0,123.0,146.0,,,,,,,,0,0,6
21593,6,1,12461,2,5000+,1,1142.26,1142.26,2024-05-20,TELLER,4782,N,F,N,N,,1522.45,1,3938.41,1965.47,,,,,,,,,28.0,67.0,,,,,,,,,,,,,,,,0,0,5
12616,0,0,25651,1,2000-5000,1,1944.02,972.18,2024-08-14,TELLER,19360,N,F,N,N,1.0,972.18,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-23,2.0,1,0,8
21743,0,0,18944,1,1000-2000,1,1054.39,879.77,2024-11-07,TELLER,6536,N,F,N,N,,879.77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
4590,0,0,24581,0,5000+,2,345.03,345.03,2024-02-23,TELLER,2101,N,F,N,N,1.0,896.92,1,100.0,100.0,187.72,166.56,,,,,,,7.0,21.0,33.0,38.0,,,,,,,3983.2,2.0,1991.6,3702.73,1071.23,,,0,0,2
13694,0,0,26515,1,2000-5000,2,6092.77,6092.77,2024-05-30,TELLER,11847,N,F,N,N,,6092.77,2,100.68,4241.63,26267.49,4180.82,840.32,9806.46,503.39,4464.94,6133.1,,7.0,20.0,67.0,94.0,99.0,100.0,116.0,127.0,140.0,,,,,,,2024-06-01,1.0,1,0,5
9587,6,0,18052,5,5000+,2,974.94,974.94,2024-11-28,TELLER,2051,N,F,N,N,,2377.08,2,1051.88,826.22,1013.47,13305.73,1750.8,685.01,381.5,1875.38,310.98,850.07,14.0,38.0,57.0,63.0,77.0,100.0,108.0,127.0,132.0,142.0,,,,,,,,0,0,11
1903,0,0,5440,5,2000-5000,1,842.87,842.87,2024-04-09,TELLER,48135,N,F,N,N,,851.97,1,200.47,503.55,442.49,,,,,,,,7.0,9.0,40.0,,,,,,,,1774.11,3.0,591.37,591.37,591.37,,,0,0,4
13132,0,0,8353,0,1000-2000,1,667.32,667.32,2024-08-30,TELLER,4140,N,F,N,N,,2161.04,2,,,,,,,,,,,,,,,,,,,,,1831.56,2.0,915.78,976.2,859.1,,,0,0,8
21967,0,0,8993,1,5000+,1,2086.39,147.4,2024-03-21,TELLER,23260,N,F,N,N,,2370.76,1,,,,,,,,,,,,,,,,,,,,,1231.44,6.0,205.24,205.24,205.24,2024-03-26,10.0,1,0,3
19237,0,0,2676,1,0-1000,1,3079.58,3026.77,2024-04-19,TELLER,27025,N,F,N,N,1.0,3026.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-21,10.0,1,0,4
1557,0,2,9691,8,5000+,1,1605.39,1605.39,2024-11-01,TELLER,28298,N,T,N,N,,2649.45,1,,,,,,,,,,,,,,,,,,,,,209.77,1.0,209.77,209.77,209.77,,,0,0,11
13883,0,0,30916,1,5000+,1,8855.14,8855.14,2024-09-25,TELLER,8723,N,F,N,N,,8855.14,1,5260.1,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0,0,9
24340,0,0,21743,1,5000+,1,1753.43,1753.43,2024-11-25,TELLER,6504,N,F,N,N,,2166.67,4,1968.54,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,0,0,11
14475,0,1,3977,1,5000+,1,1771.07,1771.07,2024-04-25,TELLER,2305,N,F,N,N,,1811.23,1,,,,,,,,,,,,,,,,,,,,,5207.25,5.0,1041.45,1041.45,1041.45,,,0,0,4
4306,1,0,14265,1,5000+,1,386.05,386.05,2024-06-12,TELLER,2943,N,T,N,N,1.0,910.81,2,100.0,100.0,238.8,428.07,,,,,,,21.0,32.0,36.0,47.0,,,,,,,,,,,,2024-06-22,34.0,1,0,6
6453,0,1,8464,1,5000+,0,1071.12,1071.12,2024-05-24,TELLER,1363,N,F,N,N,3.0,7774.1,1,2874.33,1722.32,1910.65,100.0,,,,,,,1.0,23.0,46.0,47.0,,,,,,,,,,,,,,0,0,5
3593,0,1,29981,1,2000-5000,1,1962.6,1490.04,2024-05-08,TELLER,645,N,F,N,N,,5288.76,1,1510.5,2478.83,6125.32,4252.14,250.81,2267.46,100.0,358.95,1293.92,274.13,1.0,8.0,16.0,26.0,27.0,82.0,108.0,130.0,134.0,145.0,565.42,1.0,565.42,565.42,565.42,,,0,0,5
9566,0,1,7758,4,1000-2000,0,760.94,100.01,2024-11-06,TELLER,23166,N,F,N,N,,948.0,2,563.94,,,,,,,,,,3.0,,,,,,,,,,2204.18,1.0,2204.18,2204.18,2204.18,,,0,0,11
14086,0,0,19153,1,1000-2000,1,6453.21,6453.21,2024-03-16,TELLER,113417,N,F,N,N,,6453.21,1,1896.13,1669.34,9089.17,709.47,1939.05,2267.23,5331.2,834.17,397.69,828.39,0.0,18.0,35.0,56.0,66.0,82.0,84.0,89.0,98.0,108.0,,,,,,,,0,0,3
20537,0,0,23832,1,2000-5000,1,1521.91,1322.28,2024-11-23,TELLER,3985,N,F,N,N,,1339.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
8975,0,0,6872,0,0-1000,1,3115.2,3115.2,2024-03-08,TELLER,8518,N,F,N,N,,4412.79,1,2689.64,6078.65,1635.76,5309.12,477.7,8210.85,1442.37,745.9,1667.4,1204.95,0.0,15.0,93.0,114.0,152.0,183.0,186.0,211.0,218.0,225.0,4204.8,1.0,4204.8,4204.8,4204.8,2024-03-21,1.0,1,0,3
7535,0,0,19540,1,2000-5000,1,2803.45,2803.45,2024-10-02,TELLER,13677,N,F,N,N,,2803.45,1,16490.13,4884.07,2053.94,4651.86,9364.1,1059.43,3488.44,,,,1.0,10.0,22.0,39.0,43.0,55.0,84.0,,,,,,,,,,,0,0,10
16507,0,0,30855,7,5000+,1,390.34,226.57,2024-02-21,TELLER,13263,N,F,N,N,,3340.75,1,115.03,100.0,100.0,100.0,608.99,100.0,139.17,950.83,1533.76,2011.15,0.0,12.0,29.0,31.0,50.0,62.0,87.0,104.0,112.0,122.0,,,,,,,,0,0,2
15364,0,0,2578,8,2000-5000,1,295.21,295.21,2024-05-16,TELLER,3668,N,F,N,N,2.0,2068.75,1,1479.86,100.0,,,,,,,,,21.0,34.0,,,,,,,,,,,,,,,,0,0,5
10164,0,0,15829,1,5000+,1,658.65,608.24,2024-07-02,TELLER,6181,N,F,N,N,,608.24,4,240.3,,,,,,,,,,0.0,,,,,,,,,,497.28,1.0,497.28,497.28,497.28,,,0,0,7
6606,0,1,18486,0,1000-2000,1,500.73,500.73,2024-03-06,TELLER,77491,N,F,N,N,,500.73,1,1589.96,451.33,100.0,428.93,100.0,238.99,141.99,209.81,334.8,659.84,21.0,25.0,29.0,30.0,36.0,41.0,45.0,51.0,61.0,70.0,2194.23,1.0,2194.23,2194.23,2194.23,2024-03-19,1.0,1,0,3
23461,0,0,11357,1,5000+,2,3974.21,3974.21,2024-03-20,TELLER,4225,N,F,N,N,,3974.21,2,977.67,33753.84,3501.33,11575.82,4207.78,2848.61,10685.73,4093.31,,,3.0,22.0,24.0,42.0,60.0,70.0,78.0,96.0,,,146.42,1.0,146.42,146.42,146.42,2024-03-24,1.0,1,0,3
8056,0,0,17806,0,1000-2000,2,2650.98,2372.41,2024-08-21,TELLER,41296,N,T,N,N,,6496.46,3,1979.93,1519.44,2008.07,2313.84,8587.25,1229.23,1438.75,4493.36,706.29,5282.29,0.0,12.0,26.0,43.0,58.0,77.0,88.0,100.0,108.0,126.0,,,,,,,,0,0,8
19326,0,0,9986,0,2000-5000,1,399.95,100.01,2024-03-15,TELLER,52570,N,F,N,N,1.0,3101.24,1,259.31,138.72,120.75,100.17,,,,,,,4.0,16.0,27.0,34.0,,,,,,,409.71,1.0,409.71,409.71,409.71,2024-04-02,1.0,1,0,3
12374,0,0,16362,11,2000-5000,1,505.38,505.38,2024-11-12,TELLER,4648,N,F,N,N,,2521.74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
24631,0,0,3428,1,5000+,1,2261.3,2261.3,2024-04-02,TELLER,3101,N,F,N,N,,5648.42,2,12914.64,984.28,885.73,,,,,,,,14.0,23.0,39.0,,,,,,,,445.01,1.0,445.01,445.01,445.01,,,0,0,4
14396,4,0,22465,1,5000+,1,105.95,105.95,2024-09-17,TELLER,6208,N,F,N,N,,511.13,1,102.33,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,9
21332,0,0,7975,1,5000+,0,1500.22,1500.22,2024-10-09,TELLER,12302,N,F,N,N,,7861.97,3,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-11,1.0,1,0,10
8659,0,0,723,0,5000+,2,3309.08,2669.55,2024-06-03,TELLER,5309,N,F,N,N,,2669.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-08,1.0,1,0,6
2173,0,0,20272,1,5000+,0,223.09,223.09,2024-11-13,TELLER,10875,N,F,N,N,1.0,302.53,1,258.06,443.11,1669.78,,,,,,,,0.0,50.0,61.0,,,,,,,,3175.56,1.0,3175.56,3175.56,3175.56,2024-11-23,1.0,1,0,11
1055,0,0,26747,1,5000+,1,1043.81,1043.81,2024-06-18,TELLER,24120,N,F,N,N,,2272.77,1,326.16,216.86,390.96,,,,,,,,0.0,1.0,12.0,,,,,,,,,,,,,,,0,0,6
